accession	coverage	fasta	taxonomy
IMGVR_UViG_2029527005_000026	1.34509	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300031867_000003.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_123_of_Caudoviricetes;f__novel_family_33_of_novel_order_123_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_0_of_novel_family_33_of_novel_order_123_of_Caudoviricetes;s__IMGVR_UViG_3300031867_000003
IMGVR_UViG_2030936005_000058	1.86307	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2695420662_000005.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_89_of_Caudoviricetes;f__novel_family_46_of_novel_order_89_of_Caudoviricetes;g__novel_genus_4_of_novel_subfamily_2_of_novel_family_46_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_2695420662_000005
IMGVR_UViG_2035918003_000010	1.34819	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2565956960_000004.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_219_of_Caudoviricetes;f__novel_family_1_of_novel_order_219_of_Caudoviricetes;g__novel_genus_2_of_novel_subfamily_0_of_novel_family_1_of_novel_order_219_of_Caudoviricetes||novel_family_156_of_novel_order_237_of_Caudoviricetes;s__IMGVR_UViG_2565956960_000004
IMGVR_UViG_2037747001_000006	1.8676	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2728369651_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_79_of_Caudoviricetes;f__novel_family_37_of_novel_order_79_of_Caudoviricetes;g__novel_genus_4_of_novel_subfamily_0_of_novel_family_37_of_novel_order_79_of_Caudoviricetes||novel_family_44_of_novel_order_79_of_Caudoviricetes||novel_family_43_of_novel_order_79_of_Caudoviricetes;s__IMGVR_UViG_2728369651_000001
IMGVR_UViG_2044078006_000009	1.35217	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_032784.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_96_of_Caudoviricetes;f__novel_family_83_of_novel_order_96_of_Caudoviricetes;g__novel_genus_7_of_novel_subfamily_0_of_novel_family_83_of_novel_order_96_of_Caudoviricetes;s__IMGVR_UViG_3300045988_032784
IMGVR_UViG_2044078006_000012	3.17264	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/NC_004112.1.fna	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_79_of_Caudoviricetes;f__novel_family_30_of_novel_order_79_of_Caudoviricetes;g__Ashduovirus;s__Ashduovirus_A2
IMGVR_UViG_2044078006_000016	1.33612	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_027513.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_191_of_novel_order_237_of_Caudoviricetes;g__novel_genus_150_of_novel_subfamily_0_of_novel_family_191_of_novel_order_237_of_Caudoviricetes||novel_family_81_of_novel_order_237_of_Caudoviricetes;s__IMGVR_UViG_3300045988_027513
IMGVR_UViG_2049941000_000027	1.8726	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2596583697_000003.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_81_of_Caudoviricetes;f__novel_family_15_of_novel_order_81_of_Caudoviricetes;g__novel_genus_28_of_novel_subfamily_0_of_novel_family_15_of_novel_order_81_of_Caudoviricetes||novel_family_18_of_novel_order_95_of_Caudoviricetes||novel_family_66_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_2596583697_000003
IMGVR_UViG_2051223000_000011	2.48635	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_059166.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_2_of_Caudoviricetes;f__novel_family_8_of_novel_order_2_of_Caudoviricetes;g__novel_genus_12_of_novel_subfamily_0_of_novel_family_8_of_novel_order_2_of_Caudoviricetes||novel_family_6_of_novel_order_2_of_Caudoviricetes;s__IMGVR_UViG_3300045988_059166
IMGVR_UViG_2051223002_000041	2.15488	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2876002861_000003.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_69_of_Caudoviricetes;f__novel_family_0_of_novel_order_69_of_Caudoviricetes;g__novel_genus_24_of_novel_subfamily_0_of_novel_family_0_of_novel_order_69_of_Caudoviricetes||novel_family_3_of_novel_order_85_of_Caudoviricetes;s__IMGVR_UViG_2876002861_000003
IMGVR_UViG_2051223004_000008	18.0618	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2791355046_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_120_of_novel_order_237_of_Caudoviricetes;g__novel_genus_25_of_novel_subfamily_6_of_novel_family_120_of_novel_order_237_of_Caudoviricetes;s__IMGVR_UViG_2791355046_000001
IMGVR_UViG_2061766007_004219	1.34353	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_090618.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_89_of_Caudoviricetes;f__novel_family_131_of_novel_order_89_of_Caudoviricetes;g__novel_genus_16_of_novel_subfamily_0_of_novel_family_131_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_3300045988_090618
IMGVR_UViG_2061766007_004352	6.32926	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300030031_000064.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_88_of_Caudoviricetes;f__novel_family_10_of_novel_order_88_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_0_of_novel_family_10_of_novel_order_88_of_Caudoviricetes||novel_family_57_of_novel_order_143_of_Caudoviricetes;s__IMGVR_UViG_3300030031_000064
IMGVR_UViG_2065487000_000019	1.35439	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2545824636_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_63_of_Caudoviricetes;f__novel_family_0_of_novel_order_63_of_Caudoviricetes;g__Schmidvirus;s__IMGVR_UViG_2545824636_000001
IMGVR_UViG_2065487000_000059	1.3552	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2852084390_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_120_of_novel_order_237_of_Caudoviricetes;g__novel_genus_22_of_novel_subfamily_6_of_novel_family_120_of_novel_order_237_of_Caudoviricetes;s__IMGVR_UViG_2852084390_000001
IMGVR_UViG_2065487001_000013	1.3435	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2791355125_000003.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_216_of_Caudoviricetes;f__novel_family_57_of_novel_order_216_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_0_of_novel_family_57_of_novel_order_216_of_Caudoviricetes;s__IMGVR_UViG_2791355125_000003
IMGVR_UViG_2065487001_000146	1.86677	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_646311928_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_45_of_Caudoviricetes;f__novel_family_50_of_novel_order_45_of_Caudoviricetes;g__novel_genus_1_of_novel_subfamily_0_of_novel_family_50_of_novel_order_45_of_Caudoviricetes;s__IMGVR_UViG_646311928_000001
IMGVR_UViG_2065487013_000003	1.33985	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2744054683_000004.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_166_of_novel_order_237_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_0_of_novel_family_166_of_novel_order_237_of_Caudoviricetes;s__IMGVR_UViG_2744054683_000004
IMGVR_UViG_2065487013_000020	1.60474	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_169182.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_86_of_Caudoviricetes;f__novel_family_5_of_novel_order_86_of_Caudoviricetes;g__novel_genus_2_of_novel_subfamily_2_of_novel_family_5_of_novel_order_86_of_Caudoviricetes;s__IMGVR_UViG_3300045988_169182
IMGVR_UViG_2065487013_000042	1.33861	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300021426_003447.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_86_of_Caudoviricetes;f__novel_family_22_of_novel_order_86_of_Caudoviricetes;g__novel_genus_15_of_novel_subfamily_0_of_novel_family_22_of_novel_order_86_of_Caudoviricetes;s__IMGVR_UViG_3300021426_003447
IMGVR_UViG_2065487014_000025	1.33909	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300037467_001768.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_55_of_Caudoviricetes;f__novel_family_9_of_novel_order_55_of_Caudoviricetes;g__novel_genus_56_of_novel_subfamily_0_of_novel_family_9_of_novel_order_55_of_Caudoviricetes||novel_family_2_of_novel_order_55_of_Caudoviricetes||novel_family_7_of_novel_order_55_of_Caudoviricetes;s__IMGVR_UViG_3300037467_001768
IMGVR_UViG_2077657019_000001	2.1628	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300029580_000096.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_45_of_Caudoviricetes;f__novel_family_21_of_novel_order_45_of_Caudoviricetes;g__novel_genus_25_of_novel_subfamily_1_of_novel_family_21_of_novel_order_45_of_Caudoviricetes||novel_family_19_of_novel_order_45_of_Caudoviricetes;s__IMGVR_UViG_3300029580_000096
IMGVR_UViG_2084038008_000021	1.34075	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_180574.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_145_of_Caudoviricetes;f__novel_family_0_of_novel_order_145_of_Caudoviricetes;g__novel_genus_4_of_novel_subfamily_1_of_novel_family_0_of_novel_order_145_of_Caudoviricetes;s__IMGVR_UViG_3300045988_180574
IMGVR_UViG_2084038018_000006	1.59147	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_150889.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_143_of_Caudoviricetes;f__novel_family_6_of_novel_order_143_of_Caudoviricetes;g__novel_genus_2_of_novel_subfamily_0_of_novel_family_6_of_novel_order_143_of_Caudoviricetes;s__IMGVR_UViG_3300045988_150889
IMGVR_UViG_2084038018_000014	2.16433	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300030392_000429.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_188_of_novel_order_237_of_Caudoviricetes;g__novel_genus_1_of_novel_subfamily_0_of_novel_family_188_of_novel_order_237_of_Caudoviricetes;s__IMGVR_UViG_3300030392_000429
IMGVR_UViG_2100351000_000035	1.35038	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2832985738_000003.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_191_of_novel_order_237_of_Caudoviricetes;g__novel_genus_500_of_novel_subfamily_0_of_novel_family_191_of_novel_order_237_of_Caudoviricetes||novel_family_81_of_novel_order_237_of_Caudoviricetes;s__IMGVR_UViG_2832985738_000003
IMGVR_UViG_2124908010_000060	1.86514	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/NC_023736.1.fna	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_9_of_Caudoviricetes;f__Autographiviridae;g__Kelmasvirus;s__Kelmasvirus_RSB2
IMGVR_UViG_2124908010_000100	1.59042	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_051631.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_2_of_Caudoviricetes;f__novel_family_8_of_novel_order_2_of_Caudoviricetes;g__novel_genus_23_of_novel_subfamily_0_of_novel_family_8_of_novel_order_2_of_Caudoviricetes||novel_family_6_of_novel_order_2_of_Caudoviricetes;s__IMGVR_UViG_3300045988_051631
IMGVR_UViG_2124908010_000181	4.70421	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2627853822_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_205_of_Caudoviricetes;f__novel_family_18_of_novel_order_205_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_0_of_novel_family_18_of_novel_order_205_of_Caudoviricetes;s__IMGVR_UViG_2627853822_000001
IMGVR_UViG_2124908011_000034	2.16196	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2684622913_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_86_of_Caudoviricetes;f__novel_family_48_of_novel_order_86_of_Caudoviricetes;g__novel_genus_20_of_novel_subfamily_0_of_novel_family_48_of_novel_order_86_of_Caudoviricetes||novel_family_34_of_novel_order_79_of_Caudoviricetes;s__IMGVR_UViG_2684622913_000001
IMGVR_UViG_2124908011_000069	2.16385	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300013641_000005.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_81_of_novel_order_237_of_Caudoviricetes;g__novel_genus_464_of_Hendrixvirinae;s__IMGVR_UViG_3300013641_000005
IMGVR_UViG_2124908012_000117	3.71725	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2731957852_000003.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_79_of_Caudoviricetes;f__novel_family_23_of_novel_order_79_of_Caudoviricetes;g__novel_genus_10_of_novel_subfamily_0_of_novel_family_23_of_novel_order_79_of_Caudoviricetes||novel_family_22_of_novel_order_79_of_Caudoviricetes;s__IMGVR_UViG_2731957852_000003
IMGVR_UViG_2124908013_000042	1.3667	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300029793_000468.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_81_of_Caudoviricetes;f__novel_family_29_of_novel_order_81_of_Caudoviricetes;g__novel_genus_157_of_novel_subfamily_0_of_novel_family_10_of_novel_order_80_of_Caudoviricetes||novel_family_121_of_novel_order_89_of_Caudoviricetes||novel_family_4_of_novel_order_80_of_Caudoviricetes||novel_family_61_of_novel_order_79_of_Caudoviricetes||novel_family_123_of_novel_order_89_of_Caudoviricetes||novel_family_29_of_novel_order_81_of_Caudoviricetes||novel_family_8_of_novel_order_80_of_Caudoviricetes||novel_family_7_of_novel_order_86_of_Caudoviricetes;s__IMGVR_UViG_3300029793_000468
IMGVR_UViG_2124908013_000100	2.44952	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2609460107_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_79_of_Caudoviricetes;f__novel_family_14_of_novel_order_79_of_Caudoviricetes;g__novel_genus_1_of_novel_subfamily_0_of_novel_family_14_of_novel_order_79_of_Caudoviricetes||novel_family_4_of_novel_order_79_of_Caudoviricetes;s__IMGVR_UViG_2609460107_000001
IMGVR_UViG_2124908014_000041	1.58761	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_083548.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_89_of_Caudoviricetes;f__novel_family_156_of_novel_order_89_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_0_of_novel_family_156_of_novel_order_89_of_Caudoviricetes||novel_family_157_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_3300045988_083548
IMGVR_UViG_2124908014_000063	1.34559	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2893818187_000002.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_209_of_Caudoviricetes;f__Peduoviridae;g__novel_genus_393_of_novel_subfamily_0_of_Peduoviridae||novel_family_191_of_novel_order_237_of_Caudoviricetes||novel_family_24_of_novel_order_209_of_Caudoviricetes;s__IMGVR_UViG_2893818187_000002
IMGVR_UViG_2124908014_000102	2.16909	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300021965_000105.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_247_of_Caudoviricetes;f__novel_family_38_of_novel_order_247_of_Caudoviricetes;g__novel_genus_24_of_novel_subfamily_0_of_novel_family_38_of_novel_order_247_of_Caudoviricetes||novel_family_183_of_novel_order_237_of_Caudoviricetes;s__IMGVR_UViG_3300021965_000105
IMGVR_UViG_2124908014_000106	2.48076	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2684622632_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_89_of_Caudoviricetes;f__novel_family_95_of_novel_order_89_of_Caudoviricetes;g__novel_genus_22_of_novel_subfamily_0_of_novel_family_95_of_novel_order_89_of_Caudoviricetes||novel_family_111_of_novel_order_89_of_Caudoviricetes||novel_family_130_of_novel_order_89_of_Caudoviricetes||novel_family_56_of_novel_order_89_of_Caudoviricetes||novel_family_127_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_2684622632_000001
IMGVR_UViG_2124908014_000115	2.81695	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300007196_000047.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_86_of_Caudoviricetes;f__novel_family_5_of_novel_order_86_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_0_of_novel_family_10_of_novel_order_91_of_Caudoviricetes||novel_family_5_of_novel_order_86_of_Caudoviricetes;s__IMGVR_UViG_3300007196_000047
IMGVR_UViG_2124908014_000198	1.33671	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_033572.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_96_of_Caudoviricetes;f__novel_family_106_of_novel_order_96_of_Caudoviricetes;g__novel_genus_9_of_novel_subfamily_0_of_novel_family_106_of_novel_order_96_of_Caudoviricetes||novel_family_81_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_3300045988_033572
IMGVR_UViG_2124908014_000222	1.3459	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300007220_000030.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_38_of_Caudoviricetes;f__novel_family_4_of_novel_order_38_of_Caudoviricetes;g__novel_genus_1_of_novel_subfamily_0_of_novel_family_5_of_novel_order_38_of_Caudoviricetes||novel_family_4_of_novel_order_38_of_Caudoviricetes;s__IMGVR_UViG_3300007220_000030
IMGVR_UViG_2124908014_000246	1.34787	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300029412_000280.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_96_of_Caudoviricetes;f__novel_family_81_of_novel_order_96_of_Caudoviricetes;g__novel_genus_10_of_novel_subfamily_0_of_novel_family_81_of_novel_order_96_of_Caudoviricetes||novel_family_81_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_3300029412_000280
IMGVR_UViG_2149837019_000031	2.48735	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_122239.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_45_of_Caudoviricetes;f__novel_family_14_of_novel_order_45_of_Caudoviricetes;g__novel_genus_1_of_novel_subfamily_2_of_novel_family_14_of_novel_order_45_of_Caudoviricetes;s__IMGVR_UViG_3300045988_122239
IMGVR_UViG_2149837021_000076	7.57804	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2808606917_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_120_of_novel_order_237_of_Caudoviricetes;g__novel_genus_38_of_novel_subfamily_6_of_novel_family_120_of_novel_order_237_of_Caudoviricetes;s__IMGVR_UViG_2808606917_000001
IMGVR_UViG_2149837021_000098	1.33435	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_074123.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_36_of_Caudoviricetes;f__novel_family_1_of_novel_order_36_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_0_of_novel_family_1_of_novel_order_36_of_Caudoviricetes;s__IMGVR_UViG_3300045988_074123
IMGVR_UViG_2149837023_000167	2.48814	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300039449_000044.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_160_of_novel_order_237_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_0_of_novel_family_160_of_novel_order_237_of_Caudoviricetes;s__IMGVR_UViG_3300039449_000044
