accession	coverage	fasta	taxonomy
IMGVR_UViG_2029527005_000026	1.99156	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300025241_000008.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_151_of_Caudoviricetes;f__novel_family_2_of_novel_order_151_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_0_of_novel_family_2_of_novel_order_151_of_Caudoviricetes;s__IMGVR_UViG_3300025241_000008
IMGVR_UViG_2030936005_000058	1.37108	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_110824.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_45_of_Caudoviricetes;f__novel_family_4_of_novel_order_45_of_Caudoviricetes;g__novel_genus_6_of_novel_subfamily_0_of_novel_family_4_of_novel_order_45_of_Caudoviricetes;s__IMGVR_UViG_3300045988_110824
IMGVR_UViG_2035918003_000010	1.38399	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2597489878_000005.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_86_of_Caudoviricetes;f__novel_family_45_of_novel_order_86_of_Caudoviricetes;g__novel_genus_8_of_novel_subfamily_0_of_novel_family_45_of_novel_order_86_of_Caudoviricetes;s__IMGVR_UViG_2597489878_000005
IMGVR_UViG_2037747001_000006	1.38401	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2882632389_000002.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_247_of_Caudoviricetes;f__novel_family_38_of_novel_order_247_of_Caudoviricetes;g__novel_genus_2_of_novel_subfamily_5_of_novel_family_38_of_novel_order_247_of_Caudoviricetes;s__IMGVR_UViG_2882632389_000002
IMGVR_UViG_2044078006_000009	2.3635	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2772190756_000002.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_120_of_novel_order_237_of_Caudoviricetes;g__novel_genus_16_of_novel_subfamily_6_of_novel_family_120_of_novel_order_237_of_Caudoviricetes;s__IMGVR_UViG_2772190756_000002
IMGVR_UViG_2044078006_000012	2.01109	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2881301707_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_64_of_Caudoviricetes;f__novel_family_2_of_novel_order_64_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_1_of_novel_family_2_of_novel_order_64_of_Caudoviricetes;s__IMGVR_UViG_2881301707_000001
IMGVR_UViG_2044078006_000016	1.39344	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_027563.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_89_of_Caudoviricetes;f__novel_family_154_of_novel_order_89_of_Caudoviricetes;g__novel_genus_6_of_novel_subfamily_0_of_novel_family_154_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_3300045988_027563
IMGVR_UViG_2049941000_000027	1.3844	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300029103_000181.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_213_of_Caudoviricetes;f__novel_family_13_of_novel_order_213_of_Caudoviricetes;g__novel_genus_1_of_novel_subfamily_0_of_novel_family_13_of_novel_order_213_of_Caudoviricetes||novel_family_125_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_3300029103_000181
IMGVR_UViG_2051223000_000011	8.26779	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300006564_000004.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_107_of_Caudoviricetes;f__novel_family_0_of_novel_order_107_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_1_of_novel_family_0_of_novel_order_107_of_Caudoviricetes;s__IMGVR_UViG_3300006564_000004
IMGVR_UViG_2051223002_000041	1.67822	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_016297.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_89_of_Caudoviricetes;f__novel_family_81_of_novel_order_89_of_Caudoviricetes;g__novel_genus_28_of_novel_subfamily_0_of_novel_family_81_of_novel_order_89_of_Caudoviricetes||novel_family_80_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_3300045988_016297
IMGVR_UViG_2051223004_000008	1.39033	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_052420.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_85_of_Caudoviricetes;f__novel_family_3_of_novel_order_85_of_Caudoviricetes;g__novel_genus_13_of_novel_subfamily_0_of_novel_family_5_of_novel_order_83_of_Caudoviricetes||novel_family_3_of_novel_order_85_of_Caudoviricetes||novel_family_22_of_novel_order_213_of_Caudoviricetes;s__IMGVR_UViG_3300045988_052420
IMGVR_UViG_2061766007_004219	2.00437	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300000292_000030.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_87_of_Caudoviricetes;f__novel_family_0_of_novel_order_87_of_Caudoviricetes;g__novel_genus_9_of_novel_subfamily_0_of_novel_family_0_of_novel_order_87_of_Caudoviricetes;s__IMGVR_UViG_3300000292_000030
IMGVR_UViG_2061766007_004352	1.37654	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_097587.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_142_of_Caudoviricetes;f__novel_family_11_of_novel_order_142_of_Caudoviricetes;g__novel_genus_56_of_novel_subfamily_0_of_novel_family_11_of_novel_order_142_of_Caudoviricetes||novel_family_10_of_novel_order_142_of_Caudoviricetes||novel_family_13_of_novel_order_142_of_Caudoviricetes||novel_family_71_of_novel_order_143_of_Caudoviricetes||novel_family_19_of_novel_order_143_of_Caudoviricetes;s__IMGVR_UViG_3300045988_097587
IMGVR_UViG_2065487000_000019	3.56816	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2595698022_000002.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_79_of_Caudoviricetes;f__novel_family_14_of_novel_order_79_of_Caudoviricetes;g__Biseptimavirus;s__IMGVR_UViG_2595698022_000002
IMGVR_UViG_2065487000_000059	12.1465	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2912810907_000002.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_54_of_Caudoviricetes;f__novel_family_26_of_novel_order_54_of_Caudoviricetes;g__novel_genus_3_of_novel_subfamily_6_of_novel_family_26_of_novel_order_54_of_Caudoviricetes;s__IMGVR_UViG_2912810907_000002
IMGVR_UViG_2065487001_000013	1.67802	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2713896764_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_277_of_Caudoviricetes;f__novel_family_5_of_novel_order_277_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_8_of_novel_family_5_of_novel_order_277_of_Caudoviricetes;s__IMGVR_UViG_2713896764_000001
IMGVR_UViG_2065487001_000146	1.67448	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2690315748_000003.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_83_of_Caudoviricetes;f__novel_family_0_of_novel_order_83_of_Caudoviricetes;g__novel_genus_14_of_novel_subfamily_0_of_novel_family_0_of_novel_order_83_of_Caudoviricetes;s__IMGVR_UViG_2690315748_000003
IMGVR_UViG_2065487013_000003	2.362	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_015119.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_79_of_Caudoviricetes;f__novel_family_37_of_novel_order_79_of_Caudoviricetes;g__novel_genus_9_of_novel_subfamily_0_of_novel_family_37_of_novel_order_79_of_Caudoviricetes||Aliceevansviridae||novel_family_41_of_novel_order_81_of_Caudoviricetes;s__IMGVR_UViG_3300045988_015119
IMGVR_UViG_2065487013_000020	1.67168	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_098844.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_96_of_Caudoviricetes;f__novel_family_6_of_novel_order_96_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_4_of_novel_family_6_of_novel_order_96_of_Caudoviricetes;s__IMGVR_UViG_3300045988_098844
IMGVR_UViG_2065487013_000042	1.3741	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2651869844_000003.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_89_of_Caudoviricetes;f__novel_family_196_of_novel_order_89_of_Caudoviricetes;g__novel_genus_1_of_novel_subfamily_0_of_novel_family_196_of_novel_order_89_of_Caudoviricetes||novel_family_3_of_novel_order_78_of_Caudoviricetes;s__IMGVR_UViG_2651869844_000003
IMGVR_UViG_2065487014_000025	6.3429	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300029042_000013.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_96_of_Caudoviricetes;f__novel_family_118_of_novel_order_96_of_Caudoviricetes;g__novel_genus_24_of_novel_subfamily_0_of_novel_family_118_of_novel_order_96_of_Caudoviricetes;s__IMGVR_UViG_3300029042_000013
IMGVR_UViG_2077657019_000001	1.99947	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2823499335_000004.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_89_of_Caudoviricetes;f__novel_family_40_of_novel_order_89_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_2_of_novel_family_40_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_2823499335_000004
IMGVR_UViG_2084038008_000021	2.0026	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_171845.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_89_of_Caudoviricetes;f__novel_family_194_of_novel_order_89_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_0_of_novel_family_194_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_3300045988_171845
IMGVR_UViG_2084038018_000006	1.37771	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_060588.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_96_of_Caudoviricetes;f__novel_family_106_of_novel_order_96_of_Caudoviricetes;g__novel_genus_48_of_novel_subfamily_0_of_novel_family_106_of_novel_order_96_of_Caudoviricetes||novel_family_81_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_3300045988_060588
IMGVR_UViG_2084038018_000014	1.38486	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2648501330_000010.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_209_of_Caudoviricetes;f__Peduoviridae;g__novel_genus_36_of_novel_subfamily_3_of_Peduoviridae;s__IMGVR_UViG_2648501330_000010
IMGVR_UViG_2100351000_000035	1.98955	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300008133_000053.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_2_of_Caudoviricetes;f__Salasmaviridae;g__Cepunavirus;s__IMGVR_UViG_3300008133_000053
IMGVR_UViG_2124908010_000060	2.00538	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_173562.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_141_of_Caudoviricetes;f__novel_family_1_of_novel_order_141_of_Caudoviricetes;g__novel_genus_15_of_novel_subfamily_3_of_novel_family_1_of_novel_order_141_of_Caudoviricetes;s__IMGVR_UViG_3300045988_173562
IMGVR_UViG_2124908010_000100	1.37258	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2912834011_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_83_of_Caudoviricetes;f__novel_family_21_of_novel_order_83_of_Caudoviricetes;g__novel_genus_14_of_novel_subfamily_0_of_novel_family_21_of_novel_order_83_of_Caudoviricetes||novel_family_44_of_novel_order_79_of_Caudoviricetes||novel_family_38_of_novel_order_86_of_Caudoviricetes;s__IMGVR_UViG_2912834011_000001
IMGVR_UViG_2124908010_000181	1.37894	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_031252.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_96_of_Caudoviricetes;f__novel_family_6_of_novel_order_96_of_Caudoviricetes;g__novel_genus_31_of_novel_subfamily_5_of_novel_family_6_of_novel_order_96_of_Caudoviricetes;s__IMGVR_UViG_3300045988_031252
IMGVR_UViG_2124908011_000034	1.3854	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_124583.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_95_of_Caudoviricetes;f__novel_family_24_of_novel_order_95_of_Caudoviricetes;g__novel_genus_1_of_novel_subfamily_0_of_novel_family_25_of_novel_order_95_of_Caudoviricetes||novel_family_24_of_novel_order_95_of_Caudoviricetes;s__IMGVR_UViG_3300045988_124583
IMGVR_UViG_2124908011_000069	1.38203	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2721755756_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_96_of_Caudoviricetes;f__novel_family_46_of_novel_order_96_of_Caudoviricetes;g__novel_genus_1_of_novel_subfamily_0_of_novel_family_46_of_novel_order_96_of_Caudoviricetes||novel_family_2_of_novel_order_81_of_Caudoviricetes;s__IMGVR_UViG_2721755756_000001
IMGVR_UViG_2124908012_000117	1.67658	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2773857853_000002.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_79_of_Caudoviricetes;f__novel_family_9_of_novel_order_79_of_Caudoviricetes;g__novel_genus_76_of_Bronfenbrennervirinae;s__IMGVR_UViG_2773857853_000002
IMGVR_UViG_2124908013_000042	1.6672	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300039365_000019.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_81_of_Caudoviricetes;f__novel_family_29_of_novel_order_81_of_Caudoviricetes;g__novel_genus_18_of_novel_subfamily_0_of_novel_family_29_of_novel_order_81_of_Caudoviricetes||novel_family_45_of_novel_order_81_of_Caudoviricetes;s__IMGVR_UViG_3300039365_000019
IMGVR_UViG_2124908013_000100	3.1524	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2871621804_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_79_of_Caudoviricetes;f__novel_family_15_of_novel_order_79_of_Caudoviricetes;g__novel_genus_13_of_novel_subfamily_5_of_novel_family_15_of_novel_order_79_of_Caudoviricetes;s__IMGVR_UViG_2871621804_000001
IMGVR_UViG_2124908014_000041	13.5867	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300037312_000500.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_205_of_Caudoviricetes;f__novel_family_57_of_novel_order_205_of_Caudoviricetes;g__novel_genus_2_of_novel_subfamily_19_of_novel_family_57_of_novel_order_205_of_Caudoviricetes;s__IMGVR_UViG_3300037312_000500
IMGVR_UViG_2124908014_000063	1.99272	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2734482637_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_79_of_Caudoviricetes;f__novel_family_55_of_novel_order_79_of_Caudoviricetes;g__novel_genus_15_of_novel_subfamily_0_of_novel_family_55_of_novel_order_79_of_Caudoviricetes||novel_family_41_of_novel_order_81_of_Caudoviricetes;s__IMGVR_UViG_2734482637_000001
IMGVR_UViG_2124908014_000102	2.00169	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2788499847_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_205_of_Caudoviricetes;f__novel_family_20_of_novel_order_205_of_Caudoviricetes;g__novel_genus_20_of_novel_subfamily_0_of_novel_family_20_of_novel_order_205_of_Caudoviricetes||novel_family_81_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_2788499847_000001
IMGVR_UViG_2124908014_000106	1.68191	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_104554.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_81_of_Caudoviricetes;f__novel_family_58_of_novel_order_81_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_1_of_novel_family_58_of_novel_order_81_of_Caudoviricetes;s__IMGVR_UViG_3300045988_104554
IMGVR_UViG_2124908014_000115	2.69015	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2916559209_000003.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_89_of_Caudoviricetes;f__novel_family_81_of_novel_order_89_of_Caudoviricetes;g__novel_genus_1_of_novel_subfamily_4_of_novel_family_81_of_novel_order_89_of_Caudoviricetes;s__IMGVR_UViG_2916559209_000003
IMGVR_UViG_2124908014_000198	5.00716	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2513237219_000006.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_183_of_novel_order_237_of_Caudoviricetes;g__novel_genus_235_of_Hendrixvirinae;s__IMGVR_UViG_2513237219_000006
IMGVR_UViG_2124908014_000222	1.15987	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300011865_000036.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_81_of_novel_order_237_of_Caudoviricetes;g__novel_genus_374_of_Hendrixvirinae;s__IMGVR_UViG_3300011865_000036
IMGVR_UViG_2124908014_000246	1.3289	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2778261202_000006.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_183_of_novel_order_237_of_Caudoviricetes;g__novel_genus_235_of_Hendrixvirinae;s__IMGVR_UViG_2778261202_000006
IMGVR_UViG_2149837019_000031	1.6724	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_035886.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_2_of_Caudoviricetes;f__novel_family_5_of_novel_order_2_of_Caudoviricetes;g__novel_genus_0_of_novel_subfamily_1_of_novel_family_5_of_novel_order_2_of_Caudoviricetes;s__IMGVR_UViG_3300045988_035886
IMGVR_UViG_2149837021_000076	4.92	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_035807.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_86_of_Caudoviricetes;f__novel_family_52_of_novel_order_86_of_Caudoviricetes;g__novel_genus_22_of_novel_subfamily_0_of_novel_family_52_of_novel_order_86_of_Caudoviricetes||novel_family_16_of_novel_order_95_of_Caudoviricetes;s__IMGVR_UViG_3300045988_035807
IMGVR_UViG_2149837021_000098	3.14303	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300045988_093515.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_81_of_Caudoviricetes;f__novel_family_11_of_novel_order_81_of_Caudoviricetes;g__novel_genus_19_of_novel_subfamily_0_of_novel_family_11_of_novel_order_81_of_Caudoviricetes||novel_family_7_of_novel_order_81_of_Caudoviricetes;s__IMGVR_UViG_3300045988_093515
IMGVR_UViG_2149837023_000167	2.00796	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2839397828_000001.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_209_of_Caudoviricetes;f__Peduoviridae;g__novel_genus_32_of_novel_subfamily_1_of_Peduoviridae;s__IMGVR_UViG_2839397828_000001
IMGVR_UViG_2149837024_000002	3.15738	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_2565956710_000003.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_237_of_Caudoviricetes;f__novel_family_183_of_novel_order_237_of_Caudoviricetes;g__novel_genus_164_of_Hendrixvirinae;s__IMGVR_UViG_2565956710_000003
IMGVR_UViG_2149837024_000018	7.30302	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/ictv-imgvr/genomes/IMGVR_UViG_3300008565_000220.fa	d__Viruses;p__Uroviricota;c__Caudoviricetes;o__novel_order_213_of_Caudoviricetes;f__novel_family_4_of_novel_order_213_of_Caudoviricetes;g__novel_genus_2_of_novel_subfamily_4_of_novel_family_4_of_novel_order_213_of_Caudoviricetes;s__IMGVR_UViG_3300008565_000220
